;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
скриншот;1.1959842e-06;1.3571251e-06;1.1585357e-06;5.330158e-07;6.910713e-07;2.140279e-06;1.05531e-06;1.1083861e-06;7.717716e-06;1.2816838e-06;1.81208e-06;7.564124e-07;1.983722e-06;2.1442527e-06;6.3922255e-07;2.9335145e-06;0.00092113396;1.2148495e-05;2.2222016e-06
десяток;0.00065090903;0.00026564888;0.0008918113;1.307961e-06;0.0010572883;7.299096e-06;3.3010233e-06;0.00033691773;0.0003968358;9.771975e-06;2.0896863e-05;0.001323239;0.00046119824;0.00017447438;0.0012904342;3.614331e-05;0.0005084882;0.00016405036;0.00037734702
ивашёвка;3.6825807e-06;0.00054316316;6.245792e-07;4.4944184e-07;2.794312e-07;1.9076799e-08;1.5734041e-07;1.5462765e-06;3.2907415e-06;9.256889e-07;4.7871e-07;4.1363873e-07;1.6344222e-06;6.179737e-07;3.0399505e-07;1.4374463e-06;1.5856272e-06;1.2020039e-06;4.0300392e-06
уставать;4.4639023e-06;3.128193e-06;1.7155931e-05;3.386606e-06;5.4870936e-05;3.8134665e-05;0.00017443224;3.6384158e-06;0.00010658734;5.03135e-06;3.6252954e-06;4.9262893e-05;2.6726477e-06;0.00014039139;4.749334e-05;6.0431576e-05;7.780184e-06;0.00026067463;1.4080588e-05
католический;9.073674e-06;7.2355375e-05;1.4411034e-06;2.9541837e-07;2.1968087e-06;3.344955e-06;4.0475156e-06;9.599127e-07;0.00036856026;1.4519073e-06;3.9182177e-07;2.0687262e-06;2.6033144e-06;1.9761668e-05;1.6297516e-06;1.5257835e-05;3.3531826e-06;5.4736097e-06;2.1883232e-06
состояние;2.8423812e-05;0.004211604;0.00020756711;0.000935228;0.0018882584;1.7593817e-05;0.00010023681;0.00013516725;0.00038951865;0.0005243055;0.00024280096;0.0020819672;0.0011169463;0.00037661532;0.0018659118;1.3566498e-05;2.415436e-05;0.00026433813;6.2778214e-05
парковка;2.9655598e-06;0.00037332394;4.7873127e-05;7.0239423e-07;1.5140319e-06;7.1532065e-07;1.1896077e-06;1.6171724e-06;6.989058e-06;2.3263583e-06;3.376905e-06;1.8908084e-06;1.433112e-06;1.4711972e-06;1.7203711e-06;2.3103903e-06;2.4830422e-06;2.0928323e-06;4.179949e-06
финляндия;2.3485609e-06;5.3099785e-07;0.00013908975;1.641449e-05;1.9008306e-05;1.4291891e-05;0.00020099604;0.00076994865;5.161696e-06;2.5263078e-06;7.654938e-06;2.0291878e-05;6.2057894e-05;4.265295e-06;2.4080255e-05;9.968135e-06;0.00012804921;1.882952e-05;1.7515703e-06
бандит;0.00024740826;0.00038759637;8.9570227e-07;6.206883e-07;7.9554417e-07;7.809893e-07;1.6960608e-06;1.0506736e-06;1.7603137e-05;3.1758302e-06;4.568331e-07;9.811004e-07;1.5867627e-06;1.904241e-06;7.0958345e-07;2.9619976e-06;2.4850676e-06;1.8527484e-06;3.2178082e-06
спортивный;1.7671052e-06;0.00013464484;9.262004e-05;6.3520577e-07;2.9757737e-05;0.00018379332;1.0989039e-06;0.0013644784;7.912922e-05;1.1111694e-05;7.731055e-05;2.379539e-05;2.0125846e-05;1.1374078e-05;2.4648081e-05;0.0022106925;1.5843189e-05;2.6675903e-05;3.1278392e-05
роналда;2.7432475e-07;1.3580225e-06;3.0434057e-06;9.867764e-07;2.077087e-07;1.2897684e-06;9.66404e-07;0.0003507495;3.2286932e-06;4.6106086e-07;6.522356e-07;1.9205761e-07;1.4065663e-06;2.187988e-06;2.4560978e-07;8.702006e-05;3.7385419e-06;1.0976962e-06;1.111908e-06
спутниковый;4.7843136e-05;2.8090913e-06;3.154144e-06;1.0243897e-06;2.3839928e-06;8.416625e-07;2.8799645e-06;7.19578e-07;4.217348e-06;0.00015766801;3.6669137e-06;2.8957593e-06;0.00020081684;1.2528135e-06;2.849823e-06;2.6966568e-06;6.690249e-05;2.759521e-06;7.751546e-07
юбилейный;4.1677103e-07;2.2104623e-06;2.6035354e-06;5.3518056e-07;6.8087263e-07;4.2046744e-05;6.209506e-07;0.00049465825;0.000108217275;1.2430601e-06;1.1027315e-06;5.2481624e-07;1.938893e-06;5.3116487e-06;5.291786e-07;7.121748e-05;3.1101938e-06;3.3551755e-06;6.5768324e-07
фермер;1.6046432e-06;2.7462465e-06;4.3677674e-06;1.5223094e-06;4.9866494e-06;6.821775e-06;7.0274706e-05;3.4139472e-07;0.00023543014;2.0856564e-06;0.00024625892;5.781858e-06;3.2574656e-06;2.8504294e-06;5.2995306e-06;2.7893966e-06;7.610005e-06;5.6924005e-06;5.791204e-06
повышение;1.8305673e-05;1.7734279e-06;2.64848e-05;0.0020898797;1.3001072e-05;4.9042734e-07;1.9028206e-05;4.02918e-06;6.638639e-07;6.8752333e-06;0.0015007515;1.7040875e-05;0.0003101657;1.684385e-05;1.4998584e-05;1.2748872e-06;1.7338147e-06;1.2947969e-06;3.846253e-06
социологический;2.3638227e-06;1.1356715e-06;7.657786e-06;8.849972e-05;1.1510856e-05;6.6664315e-06;1.0810182e-05;1.8710751e-06;1.8890409e-05;1.4284219e-06;4.2802667e-06;1.0560353e-05;1.7775841e-05;0.00013611547;9.989378e-06;3.6862302e-06;1.3765622e-05;3.7203336e-05;1.3312506e-06
гамбург;2.7792382e-06;4.149319e-06;3.1922722e-05;1.6282138e-06;1.0104892e-05;6.2516783e-06;4.070224e-05;1.090202e-05;8.461948e-06;9.867007e-05;2.1403896e-06;1.0996551e-05;3.4605375e-06;2.4686672e-06;1.0556547e-05;0.00012913134;6.0358384e-06;2.1543325e-05;5.467173e-05
потенциально;2.4994317e-06;1.1429306e-06;0.00014462184;3.298638e-06;2.289623e-05;3.0055182e-06;1.581763e-05;9.6635285e-06;4.502779e-06;0.00012417437;9.456369e-06;2.7057344e-05;0.0003992979;2.1662569e-05;3.3715096e-05;4.5869883e-06;7.7684555e-05;1.0849217e-05;1.7284568e-06
карман;1.468798e-06;0.000104722654;6.03489e-05;1.3455188e-05;5.568986e-06;8.997314e-07;1.0181612e-06;1.6795866e-06;8.8586385e-06;2.739539e-06;3.5231994e-06;6.5710356e-06;1.1295263e-05;1.4875401e-06;6.170173e-06;0.00012425643;0.00012569569;1.1414208e-05;3.2988792e-06
стиль;1.466027e-06;2.3935147e-06;2.5622621e-06;1.1970072e-06;8.866629e-06;3.6833495e-05;2.775293e-06;0.00046495927;7.736555e-06;9.634375e-07;3.2252165e-06;7.390967e-06;5.059987e-06;8.739749e-05;6.683845e-06;0.0014984836;0.0004573979;0.00011967492;2.2054023e-06
отрыв;1.1885561e-06;1.4344082e-06;1.3586973e-06;1.0010081e-06;6.6078024e-07;2.8363504e-06;1.9041377e-06;6.0024304e-05;1.7948324e-06;2.1510077e-05;1.5774193e-06;6.2728e-07;1.7976452e-06;0.00022870461;6.0378096e-07;2.0109424e-06;9.593113e-07;3.0762642e-06;9.763808e-07
довольный;2.3568999e-05;1.365353e-06;2.2949764e-05;1.5240352e-06;1.1135795e-05;8.29963e-05;1.38924015e-05;1.9761503e-05;1.1769778e-05;4.6653244e-05;2.8099926e-06;1.13484975e-05;1.8641103e-06;3.5581775e-06;1.00160305e-05;6.1756737e-06;3.216096e-05;6.928731e-05;2.7563246e-06
мсфо;1.2577009e-06;7.39365e-07;3.2027212e-05;0.00018244209;5.161728e-07;5.7647037e-07;1.341362e-06;1.2208164e-06;7.09193e-07;1.4403901e-06;3.3425956e-06;5.865657e-07;1.9644292e-06;9.62103e-07;5.945716e-07;1.7595557e-06;1.914827e-06;1.060615e-06;1.1812776e-06
стоять;7.443591e-05;0.00023700329;5.753855e-05;8.047021e-06;0.000382622;7.8152916e-05;5.3002415e-05;7.711148e-06;0.00014381272;2.3073588e-05;5.6208533e-05;0.00040817005;2.766304e-05;2.1197162e-05;0.00037376682;4.172551e-06;2.6020842e-05;0.0006180604;7.300901e-06
устраивать;0.00077110634;0.0021351718;1.5550662e-05;1.4483718e-06;0.00047742817;3.9564482e-05;1.2988955e-05;0.00027358934;0.0012986816;8.623027e-06;6.160405e-06;0.0005436681;1.2537707e-05;3.1468844e-05;0.00043892223;1.5087232e-05;0.00041237872;0.0008263211;8.315493e-05
канада;8.124475e-06;6.092155e-07;0.00031314883;0.0005839225;8.68832e-05;1.0341185e-05;0.0004101297;0.00087579066;9.593889e-06;0.00013339128;5.9171475e-06;7.473545e-05;0.00040950588;1.1910505e-05;0.00013143894;0.00023741605;6.6671632e-06;1.3784934e-05;2.216229e-06
штат;0.0009879286;0.0005693767;2.2125767e-05;9.026032e-06;0.0020428277;8.966336e-06;5.414155e-06;7.7001e-06;0.0081461165;0.00029502832;2.4308e-06;0.0016784106;0.0005316691;0.004667895;0.0015994814;0.0006846502;8.9557616e-05;0.00024037246;4.966897e-05
вступать;0.00030514447;1.0291602e-05;1.1910593e-05;7.827652e-06;0.00052644487;3.584589e-05;0.0006867803;0.00011463337;4.5003668e-05;4.7542917e-06;0.00080460624;0.0006889937;2.2469236e-05;0.00043186368;0.0004684666;3.220871e-06;2.4406454e-05;0.0014547689;0.00060201716
неисправный;1.321639e-06;4.133184e-05;7.7283985e-05;1.3385863e-06;1.061801e-06;6.258452e-07;1.2680831e-06;8.6845193e-07;1.9529843e-06;0.0001113137;3.1862088e-05;1.412045e-06;1.8958617e-06;1.2904537e-06;1.4943253e-06;1.9012438e-06;1.7108246e-06;5.397547e-07;2.6010264e-06
сиквёлый;2.6039683e-07;4.3998813e-07;1.7416894e-06;7.9635953e-07;2.4869317e-07;8.56059e-07;4.00337e-07;9.122075e-07;2.737184e-06;1.6774358e-06;4.928796e-07;2.6224888e-07;1.631577e-06;3.1552503e-07;2.7106165e-07;0.00055845664;3.041106e-06;9.222748e-07;4.3413738e-07
психологический;2.104813e-06;2.7980434e-06;1.5900816e-06;3.086623e-06;3.728847e-05;1.1782251e-05;4.285609e-06;6.527789e-05;7.492632e-06;1.755664e-06;5.7758316e-05;4.0461287e-05;0.00021483903;1.3784361e-05;3.2450578e-05;3.6096542e-06;1.1248682e-05;0.00013139665;8.290957e-05
учитель;3.6099482e-06;0.00024077621;1.0228274e-06;5.409812e-07;4.040808e-06;2.0523845e-05;9.221297e-07;1.1767526e-06;0.0021639916;2.177562e-06;4.1656363e-06;3.9465376e-06;1.2776411e-05;4.15421e-06;2.9663925e-06;6.018478e-06;1.280765e-05;1.2933998e-05;7.0814367e-06
брюки;1.4713831e-06;6.936498e-05;1.6262951e-06;5.5037884e-07;1.0852966e-06;1.2346062e-06;5.0116967e-07;2.9554016e-05;2.3975028e-05;2.1000947e-06;5.084181e-07;1.1462002e-06;7.192631e-06;1.8752693e-06;9.906602e-07;0.00034316408;1.5365393e-05;4.058605e-06;1.5854965e-06
хабаровский;8.139641e-07;1.1952889e-05;2.1663068e-06;8.685024e-07;8.3155373e-07;4.0912837e-06;1.1394875e-06;8.763148e-07;2.8578188e-06;2.639805e-06;0.0002042754;1.011088e-06;2.0294365e-06;9.20671e-05;7.690426e-07;1.4654983e-06;1.3206214e-06;2.0415503e-06;7.136079e-06
объект;0.00078249094;2.349948e-05;0.00012300225;6.452645e-06;0.0012742584;0.00012284495;6.2675615e-05;1.7614628e-06;0.00043706107;0.0018879364;0.0006551747;0.0011013607;0.001648306;2.0695015e-05;0.0014368902;0.00030159592;7.9999205e-05;4.932165e-05;0.0004846623
книга;2.4337635e-06;2.2107533e-06;2.0334062e-06;1.7409178e-06;6.8666286e-06;3.71948e-05;6.16742e-07;2.0279863e-06;0.0017190542;1.2575568e-06;2.7626231e-06;5.790972e-06;8.550459e-06;1.6339488e-06;5.374307e-06;0.0019795657;0.0004946917;2.5126912e-05;2.557114e-06
злоумышленник;1.0883083e-05;0.0015489334;2.089583e-06;6.3302684e-07;2.551772e-06;2.252552e-06;1.5719903e-06;1.3832883e-06;5.933217e-06;2.4011847e-06;6.0230154e-06;3.7361788e-06;2.7957524e-06;9.448642e-06;2.14866e-06;6.135022e-07;0.00020874893;1.3481025e-05;0.0007247775
полузащитник;1.0756065e-06;1.5668472e-06;1.0819213e-06;8.441473e-07;8.674331e-08;1.427954e-06;2.0794926e-06;0.0014639121;1.0618354e-06;9.410513e-07;2.7406313e-07;8.657094e-08;1.3865091e-06;8.0218683e-07;7.610886e-08;3.6956883e-06;1.0590231e-06;1.112725e-06;1.0436048e-06
стараться;5.535003e-06;1.0350678e-06;5.5501052e-05;6.503204e-05;0.000111440604;9.148878e-05;3.8699536e-06;8.780935e-05;2.3055933e-05;2.0588805e-06;7.614855e-06;9.365601e-05;9.2387236e-05;0.00015009395;9.9268036e-05;2.082473e-05;0.00018740054;0.0005126022;1.8745947e-06
армянский;2.17201e-06;4.8542967e-07;2.4561382e-06;1.0885589e-06;1.0092583e-06;8.563881e-05;0.0005993293;2.046254e-06;1.5747074e-06;5.904222e-07;1.6259856e-06;1.1147166e-06;2.3089112e-06;2.6295197e-06;9.651476e-07;5.2131754e-06;5.5566503e-05;2.171136e-05;1.7855346e-06
дверь;5.223755e-06;0.0009814337;3.2493303e-06;1.3107192e-06;9.6077296e-05;0.000106255575;7.352722e-05;4.195578e-06;0.0002843753;1.003912e-05;6.249235e-06;9.048178e-05;2.8739469e-06;8.719369e-05;6.945952e-05;2.392034e-05;1.9395142e-05;0.00065100443;0.000338913
основываться;9.762122e-07;1.9850997e-06;4.6324087e-05;1.9122301e-06;6.191555e-06;1.6942744e-06;1.7323885e-06;5.1621384e-05;2.9698624e-06;7.252652e-05;2.6104668e-05;7.4189215e-06;0.00011264546;2.607226e-06;8.1600965e-06;2.7365588e-06;8.886287e-06;7.3069596e-06;1.5309783e-05
водян;1.9730317e-06;1.4241932e-06;1.5070334e-06;1.0445501e-06;5.2532687e-07;9.3070656e-07;5.149619e-07;7.609461e-07;8.402492e-06;4.106664e-06;1.8345037e-06;5.594205e-07;0.0004031241;1.8503486e-06;5.7609117e-07;2.8224385e-06;1.7809639e-06;5.744728e-07;9.629638e-07
утвердить;3.2118692e-06;7.282167e-07;7.699189e-05;0.00014679704;1.9211428e-05;0.000192333;1.8883506e-05;1.7982502e-05;3.7988884e-06;1.08370605e-05;0.0008353219;1.7014754e-05;2.1468777e-06;0.00047296632;1.841068e-05;5.089642e-06;2.2580925e-06;1.2896149e-05;0.00013844676
визуальный;9.461754e-07;1.5064702e-06;4.7315907e-06;8.8266574e-07;1.4561413e-06;7.4954454e-07;1.1797246e-06;9.047582e-07;3.337158e-06;0.00015262752;1.6603369e-06;1.6171431e-06;8.149076e-05;1.1062601e-06;1.8413427e-06;0.0002649222;8.058921e-05;1.5036588e-06;5.3373134e-07
березуцкий;5.30126e-07;1.6400244e-06;1.4230161e-06;8.585011e-07;1.522635e-07;2.9023224e-06;1.1637707e-06;0.00066389266;1.443051e-06;1.43224e-06;1.1064037e-06;1.5477363e-07;1.5942908e-06;1.5199926e-06;1.6215867e-07;2.0358327e-06;1.5446566e-06;1.1285666e-06;6.426331e-07
прибалтика;2.7063138e-06;1.175276e-06;3.9676732e-05;1.8991739e-06;9.981576e-07;4.4986527e-06;0.00047851464;9.869628e-07;2.1101494e-06;5.521319e-06;2.3230318e-06;1.104089e-06;1.9203915e-06;8.1910224e-07;1.1541866e-06;2.0750078e-06;1.016795e-06;1.739731e-06;3.3235067e-06
инвестор;2.514374e-06;4.6747914e-07;0.0015744453;0.0012321421;7.710384e-06;3.4297755e-05;3.761654e-05;1.5648139e-06;7.977055e-07;5.010029e-06;0.00016798142;6.7079045e-06;1.7769408e-06;4.9904365e-06;9.610763e-06;7.9190744e-05;1.3007927e-05;3.1076502e-06;3.6629735e-06
товарный;1.1579039e-06;2.037505e-05;0.00015332906;0.0002211878;3.2591718e-06;2.1516478e-06;9.599974e-06;1.8730299e-06;3.9760143e-06;2.605686e-06;1.6564582e-05;3.724574e-06;2.1574044e-06;9.956174e-07;3.5349412e-06;0.00013597468;3.3306756e-06;2.0713064e-06;2.9272922e-05
симфонический;7.641823e-05;4.0310388e-06;1.0648865e-06;4.282008e-07;9.627087e-07;9.6902895e-06;1.6463276e-06;1.6286347e-06;6.0937942e-05;3.1090478e-06;1.280718e-06;9.68393e-07;1.8944393e-06;1.4866665e-06;6.84522e-07;0.00015471576;4.584407e-06;1.8197171e-06;1.8298307e-06
стимулирование;9.74918e-07;8.736609e-07;0.0002072204;3.2826472e-05;1.9959812e-06;4.9692244e-07;2.184698e-06;9.010462e-07;1.5769241e-06;2.2198203e-06;0.00013084993;2.48371e-06;2.3704106e-05;1.3295722e-06;2.7418089e-06;2.2580973e-06;2.0278003e-06;6.0375913e-07;1.4584634e-06
пахать;1.7837967e-06;0.00011058569;6.824308e-07;3.815662e-07;2.8665727e-06;4.315565e-06;9.143483e-07;1.5003458e-06;0.00013740646;1.0317287e-06;1.0981307e-06;3.2433036e-06;1.6590291e-06;1.9758058e-06;2.3759105e-06;2.5080365e-06;2.0136238e-05;5.2834304e-05;1.13922315e-05
сбербанк;1.0590438e-06;4.6912757e-07;2.3578736e-05;0.0017416236;2.4816626e-07;3.212054e-06;2.2464594e-06;7.4473576e-07;2.6258644e-07;3.3166336e-07;0.00050015794;2.7335054e-07;1.2347472e-06;2.413572e-06;3.3016573e-07;4.1215353e-07;1.4342226e-06;2.2940056e-07;7.033502e-06
press;0.0007581837;0.0002765336;3.0413344e-06;9.723547e-07;2.836879e-05;2.1142057e-05;4.0539213e-05;2.185391e-05;0.001137578;0.0005406376;2.438712e-07;2.6581256e-05;1.4203175e-05;0.0008535837;2.4314315e-05;1.9570094e-05;1.153322e-05;2.8460687e-05;4.4983726e-06
слогать;1.5069269e-06;3.8437653e-07;1.287637e-06;2.1229137e-07;5.947808e-07;1.8680545e-06;6.823269e-07;9.823568e-07;3.0533165e-06;9.081923e-07;7.1770756e-07;6.3247654e-07;2.3683679e-06;1.1461684e-06;5.798879e-07;6.415499e-05;0.0003916479;8.263206e-06;1.0889312e-06
белоруссия;4.724335e-06;3.1964898e-06;0.00059742254;0.00016437;0.000103810096;0.00095685356;0.00033928533;0.00048851984;0.00013419792;3.520425e-05;4.530127e-05;9.179384e-05;4.064616e-06;8.2531205e-06;0.00011613747;4.474599e-06;6.7058313e-06;5.639439e-05;1.1367551e-05
поль;6.2243555e-05;5.328271e-05;4.3846325e-05;1.6542157e-06;1.7467073e-05;3.06404e-06;2.3273294e-06;0.00011388282;7.6034856e-05;9.1237715e-05;1.8059985e-06;1.7986085e-05;0.00020659124;5.155877e-06;1.9131987e-05;0.00067478867;1.2088553e-05;4.9137375e-06;1.9625004e-06
саммит;2.129178e-05;5.389696e-07;4.4918356e-06;0.00021760497;2.5492373e-06;0.000408355;0.001784262;1.9905394e-06;1.7751794e-06;3.1320371e-06;1.1501894e-05;1.952212e-06;1.5805493e-06;0.00010952828;2.4474477e-06;1.1470162e-06;6.536559e-07;6.2297263e-06;4.885082e-07
актёрский;1.0165007e-06;7.8767545e-07;1.4096548e-06;5.291261e-07;2.4436423e-07;1.3304729e-06;5.726873e-07;1.0968016e-06;2.5362929e-06;1.4879595e-06;6.0256616e-07;2.4946857e-07;1.7725572e-06;1.158082e-06;2.523596e-07;0.0005225987;3.861187e-06;8.763298e-07;9.953495e-07
закреплять;0.00019385823;0.00010634142;3.2008997e-05;2.6999244e-06;8.75795e-05;4.0436653e-06;5.6308756e-05;2.3372809e-06;9.045958e-06;1.0845042e-05;0.00017266766;0.00010996797;0.00020005052;4.1755975e-05;0.00010482005;6.1673105e-05;0.00010269848;2.9696705e-05;1.0934013e-05
соглашаться;4.450264e-05;8.795795e-06;4.053732e-05;1.1798533e-05;0.00046140802;2.5074822e-05;0.0004388144;3.4751629e-06;2.308284e-05;4.1990465e-06;0.00017846288;0.000586438;1.18935795e-05;7.430185e-06;0.00048031783;9.120937e-06;0.00030711287;0.0015814102;0.00083567813
сотрудница;3.007014e-06;0.0005576461;1.339499e-06;4.2745128e-07;9.913638e-06;1.0547388e-05;8.816848e-07;1.2184622e-06;0.00024154191;2.196953e-06;1.8453335e-06;1.314765e-05;2.9710463e-06;5.309633e-06;8.353958e-06;5.8665228e-06;0.00020889021;0.00029986133;7.666596e-05
ловить;1.652824e-06;5.245576e-06;1.0274488e-05;1.6958652e-06;1.7110633e-05;4.585513e-06;2.5578465e-06;1.7120914e-06;1.3296317e-05;2.468699e-06;8.5820275e-06;2.1598438e-05;5.5577748e-05;5.1608304e-06;1.9352277e-05;2.4249794e-06;0.00013524627;0.00013383331;2.814344e-06
вдохновлять;9.42885e-06;6.096054e-07;9.5007624e-07;2.8491197e-06;1.7989436e-06;3.9208808e-06;4.5135153e-07;1.6406995e-06;1.9087625e-05;1.2802216e-06;1.9242125e-06;1.7264756e-06;2.247664e-05;3.0461595e-06;1.591915e-06;0.001710675;0.00028130115;8.956654e-06;3.285568e-07
кинуть;1.5340612e-06;0.00020834821;1.2038068e-06;3.1299678e-07;1.8173407e-06;3.4274735e-06;5.795192e-07;1.586261e-05;0.00025095572;1.6702381e-06;5.641066e-07;1.8529942e-06;2.2388062e-06;4.3578575e-06;1.5737663e-06;8.408585e-06;3.9317397e-06;9.219934e-06;2.6805199e-06
надеяться;0.00014199199;2.9913115e-06;1.3358741e-05;0.000111146306;0.0005886467;0.0009003881;0.00054035813;0.00019993768;0.00044166934;9.039733e-06;2.7418824e-05;0.0005277972;0.00029889715;0.00023705896;0.0005474174;9.124104e-06;4.2548425e-05;0.0009298759;3.783843e-06
полчаса;2.0381237e-06;5.8086305e-05;1.5305424e-06;1.9523246e-05;1.946756e-05;9.416592e-06;2.020814e-06;6.936827e-06;1.6165706e-05;1.2800428e-05;1.7626542e-06;2.4253932e-05;1.8886055e-06;2.273098e-06;1.8957364e-05;1.9700753e-06;8.560966e-06;0.0005665096;2.6972803e-06
бензин;8.011129e-06;2.9104012e-05;7.9634265e-05;8.0073434e-05;2.580692e-06;1.5206973e-06;2.5392533e-06;1.9415008e-06;3.443573e-06;2.3603131e-06;4.0744944e-06;3.053696e-06;1.4118586e-06;1.9711874e-06;2.6311625e-06;2.1238204e-06;2.9557777e-06;4.740259e-06;0.00013961163
медиа;1.2615474e-06;1.4239433e-06;0.00013996457;1.9219658e-06;5.0437948e-06;1.0127781e-05;1.294066e-06;1.0785191e-06;2.8601419e-06;3.2984885e-06;7.144938e-05;5.700487e-06;2.424095e-06;1.8022923e-06;5.799241e-06;9.896209e-05;0.000295011;1.0700355e-05;8.685129e-05
единоросс;1.0159746e-06;1.1623894e-06;1.7143354e-06;1.1807014e-06;1.3340963e-06;4.9666924e-05;2.089454e-06;1.0480916e-06;5.9552176e-06;2.2096167e-06;0.0001143727;1.3409541e-06;1.3394289e-06;0.00016975368;1.1628009e-06;2.0607774e-06;3.0607603e-06;5.674151e-06;3.31192e-06
оскорбительный;1.6451028e-06;7.3891565e-06;9.733425e-07;5.9566355e-07;8.340711e-06;1.31667775e-05;3.815948e-06;2.2833914e-05;1.7040944e-05;6.0586876e-07;1.4092118e-06;9.2479695e-06;1.8398048e-06;2.0181791e-05;5.78749e-06;1.4243814e-06;0.00013811133;0.0007849166;1.3336656e-05
опускать;3.6997295e-05;2.3530854e-06;1.4253401e-05;7.5442265e-05;5.892397e-06;2.2750933e-06;7.4597474e-06;1.172015e-06;5.2708206e-06;1.7372135e-05;4.2011516e-06;6.6019497e-06;3.465286e-06;2.0221014e-06;5.9053423e-06;3.5751516e-06;0.00011257804;1.4475475e-05;2.2588682e-05
неназванный;0.00014938318;5.6005447e-06;1.6760665e-05;1.0967702e-05;9.67587e-05;1.1119125e-05;4.4922995e-06;1.9138579e-05;9.673733e-06;8.028475e-05;6.0247676e-06;0.00010203748;4.8432175e-06;8.85624e-05;7.943049e-05;3.1579923e-06;6.779403e-05;0.00031235325;5.4034943e-05
азот;1.7887966e-06;2.4866217e-06;1.6245806e-06;1.1062517e-06;6.445543e-07;5.817008e-07;1.0617131e-06;8.8773265e-07;3.4952407e-06;3.262346e-06;1.8067497e-06;8.3508166e-07;0.00028099556;7.0590966e-07;8.159758e-07;2.5236197e-06;1.9967658e-06;1.4614282e-06;9.028943e-07
сносить;4.3441236e-05;0.00010848903;1.2127961e-06;5.259395e-07;3.182638e-06;3.2844491e-06;1.3308473e-06;1.2313304e-06;9.66707e-05;2.4639785e-06;1.4371705e-06;3.5417108e-06;2.1910257e-06;2.0587142e-06;2.7147933e-06;2.4383462e-05;3.8350795e-06;7.6038273e-06;3.3612454e-05
сириец;0.00047977467;1.3259922e-06;1.3967493e-06;1.5350613e-06;9.628536e-07;1.9195916e-06;3.307286e-05;1.0275345e-06;2.4685517e-06;1.575793e-06;6.3252963e-07;1.1511858e-06;1.8540329e-06;3.8685434e-06;8.523044e-07;1.9319116e-06;1.5932835e-06;2.9096389e-06;2.4965993e-06
подлодка;1.6007838e-06;1.2676004e-06;1.9456947e-06;4.3503192e-07;2.2018374e-07;8.914806e-07;1.4608987e-06;8.3644704e-07;2.4688647e-06;0.00041969435;1.2241483e-06;2.7532295e-07;1.6244801e-06;9.5247236e-07;2.6340385e-07;2.0320638e-06;8.1210896e-07;5.3946854e-07;1.0841429e-06
тюмень;2.281293e-06;3.5908884e-05;4.9690294e-05;8.173349e-07;4.332352e-06;5.2819064e-06;8.993103e-07;2.636302e-05;0.0001332388;9.596399e-05;2.0120833e-06;4.3162945e-06;2.4306833e-06;1.6411607e-06;4.4974304e-06;4.4378594e-06;6.719525e-06;4.272412e-06;9.960731e-06
продовольствие;8.068615e-05;1.5863118e-06;0.000121541525;1.22129195e-05;1.5961174e-05;7.5147022e-06;0.000117805044;1.3024406e-06;4.993002e-06;3.5185772e-06;5.0437116e-05;1.8024997e-05;3.3777637e-06;0.00030021238;1.6697864e-05;1.8250287e-06;1.6111225e-06;6.5798363e-06;6.127523e-06
летательный;5.1486204e-05;1.8243159e-06;2.004028e-06;4.9059435e-07;2.598157e-07;1.0224921e-06;2.047503e-06;4.6786647e-07;1.3080779e-06;0.0005611974;1.3395801e-06;2.871949e-07;1.8974137e-06;1.8288264e-06;2.8179232e-07;1.8554666e-06;8.2148046e-07;3.2688735e-07;1.1798297e-06
историк;2.3682342e-06;9.936878e-07;1.1095839e-06;6.283606e-07;3.6195568e-06;8.376387e-05;0.00012697364;1.3211545e-06;0.00014864125;2.0364796e-06;1.3062371e-06;3.1391469e-06;9.8542856e-05;2.1295707e-05;2.9808439e-06;3.681203e-05;2.5847169e-06;1.1183428e-05;7.804694e-07
внедрение;2.7584647e-06;5.6498615e-05;8.757155e-05;6.193691e-05;1.224308e-05;1.0708087e-06;1.4003791e-06;1.6700544e-06;5.078982e-06;8.38249e-06;0.00034619478;1.7447315e-05;1.2725617e-05;2.2542238e-06;1.658169e-05;4.196539e-06;0.00011012818;9.982502e-06;5.83908e-06
эмбарго;3.550485e-06;3.2306562e-07;8.04299e-06;2.7241756e-05;5.125258e-07;3.4475397e-06;0.0021732398;1.9130239e-06;2.0611567e-07;2.1633768e-06;4.7177145e-06;7.188454e-07;1.5618554e-06;2.6213097e-06;6.2383816e-07;6.595849e-07;4.349274e-07;1.2563779e-06;2.5216311e-06
urals;1.4444248e-06;6.5918084e-07;5.160706e-06;0.00041724273;1.491309e-07;7.7102527e-07;1.6255079e-06;1.1679534e-06;9.838604e-07;9.917119e-07;1.8664822e-06;1.7428921e-07;1.5592851e-06;7.569348e-07;1.8012364e-07;1.0335464e-06;2.237234e-06;4.5388055e-07;1.4100286e-06
штурман;0.00049085583;2.5129407e-06;1.179002e-06;1.1641258e-06;6.2175457e-07;2.004191e-06;5.5692108e-06;1.1717825e-06;2.9422774e-06;3.823868e-05;1.2285809e-06;7.530935e-07;1.6412715e-06;2.126913e-06;6.5200544e-07;4.150133e-06;1.7294021e-06;1.4778218e-06;1.8789295e-06
