;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
depth;5.532686e-05;0.00010030511;3.3882511e-06;3.3705016e-06;0.0006012929;7.0127485e-06;0.00013274697;3.824763e-06;9.883742e-05;6.4385968e-06;8.178843e-05;4.8937036e-06;2.1810447e-06;1.8018633e-06;2.0400414e-05;1.8955167e-05;2.2940476e-05;0.0001829334;4.650187e-06
hamburg;1.9670354e-06;1.1546076e-06;1.0367974e-06;6.2297846e-07;4.346742e-06;5.3816956e-07;8.552221e-07;1.6528004e-06;1.5197882e-06;1.4832864e-06;1.5627745e-06;1.1225551e-05;1.1694615e-06;0.0008728262;9.738035e-07;1.3694714e-06;1.7514569e-06;3.9850192e-06;2.13324e-06
emit;1.018953e-06;1.0149604e-06;1.3274783e-06;4.4375e-07;3.1243715e-05;1.0250063e-06;8.628648e-07;1.4480701e-06;1.5154535e-06;1.3259902e-06;1.2965509e-05;2.3758043e-06;0.0002811184;3.0022235e-05;1.0595082e-06;4.635419e-06;2.5642985e-06;1.2507936e-06;2.445471e-06
include;3.4494788e-05;0.0005479156;0.00049749616;1.1703845e-05;0.0045742644;5.3234606e-05;0.0010200972;0.00084932917;0.007066493;0.0011622664;0.0014866093;2.2425123e-05;0.00036163285;0.00082595646;0.0005755139;0.0013266566;0.0010433613;0.0011142006;2.9874243e-05
favorite;7.7812045e-05;6.138292e-05;4.169103e-06;3.708997e-05;6.638298e-05;0.00011765707;2.9247715e-06;5.694176e-06;0.00017406326;4.108686e-05;2.3847528e-05;2.1700433e-05;6.374457e-05;1.7011154e-05;0.00028244988;4.049921e-06;3.7744942e-06;0.00014182192;0.00015226386
lane;7.4717194e-05;3.0212823e-06;2.5017061e-06;2.170208e-05;0.00012577542;4.5305784e-05;3.6127856e-06;2.1624364e-06;9.0479094e-05;2.3736213e-06;2.149675e-05;5.8249614e-05;0.00048686506;1.9525605e-06;4.150465e-06;3.6721694e-06;1.3736741e-06;7.076848e-05;1.2525188e-05
miami;1.1742793e-06;8.930152e-07;9.401532e-07;1.0587584e-06;8.9272703e-07;1.1582235e-06;8.4623764e-07;1.59184e-06;1.6569786e-06;2.4661852e-06;1.4408354e-06;4.2695552e-05;1.1984225e-06;9.028019e-07;0.00022383784;0.000102611535;7.9379345e-07;5.1185107e-05;4.1535077e-06
laserjet;6.5183076e-07;6.4700635e-07;6.46503e-07;8.92315e-07;2.5962094e-05;4.3147284e-07;6.4719524e-07;7.356758e-07;2.8929874e-06;6.653606e-07;1.2054185e-06;7.342303e-05;1.1658602e-06;9.028139e-07;9.644236e-07;1.166336e-06;7.424797e-07;0.0002615947;1.4141374e-06
saint;5.1999737e-06;3.0633837e-06;1.6964124e-06;3.8701242e-07;1.5521387e-06;5.2459956e-07;0.0005281128;1.8703105e-06;1.0456908e-05;2.0269963e-06;0.00010820812;1.607913e-06;1.2286396e-06;1.0571324e-06;1.0575679e-06;5.7285164e-05;1.3837958e-06;8.1459876e-07;2.0071936e-06
surge;1.1392289e-06;5.9714034e-07;8.4082e-06;8.8555333e-07;9.610245e-07;1.5516905e-06;8.0794473e-07;1.1170254e-06;1.3609023e-06;1.064751e-06;1.6277255e-06;1.1910404e-05;0.00013986968;9.269343e-07;3.0090123e-05;5.462978e-06;8.627244e-07;4.4719654e-05;2.951028e-06
choke;2.3271782e-06;1.5996375e-06;1.9278002e-06;1.0949797e-06;2.4332212e-05;3.5017474e-06;5.0834456e-06;2.1276617e-05;2.0709172e-06;1.7493093e-06;2.3919492e-06;6.2660524e-06;0.00014396461;1.975799e-06;0.00021196633;1.9251556e-06;1.1372431e-06;2.0857358e-05;3.4931675e-06
molester;3.590787e-06;2.2011257e-06;1.4570658e-06;4.457252e-07;7.9538114e-07;4.5166632e-07;0.0002568858;2.8020526e-05;1.0534154e-06;6.0550843e-05;1.4305159e-06;1.9517038e-06;9.354443e-07;3.2659347e-05;1.0111864e-06;1.4502485e-06;1.214515e-06;6.818494e-07;3.1003137e-06
inkjet;5.8236856e-07;6.058525e-07;6.0458666e-07;2.1593839e-07;2.336585e-06;2.676614e-07;6.8146346e-07;6.681134e-07;1.6279475e-05;6.2089146e-07;1.3029209e-06;4.659698e-06;8.6233564e-07;8.086237e-07;7.6724575e-07;1.0943022e-06;6.246477e-07;0.00018581719;1.20071e-06
matrix;6.596998e-07;9.676455e-07;1.4109993e-06;4.087159e-07;0.00018651014;7.3881336e-07;9.1084814e-07;9.784471e-07;0.00013907751;1.2022815e-06;7.0329247e-06;7.803377e-06;1.6819156e-06;1.3096875e-06;9.581457e-07;8.731455e-05;1.1459288e-06;0.00022278412;1.3968399e-06
cock;6.349674e-06;9.0429955e-07;2.7636252e-06;3.430601e-07;7.2181564e-07;8.108994e-07;9.354285e-07;0.00016254181;8.6438484e-07;1.1960077e-06;1.2286519e-06;1.7056587e-06;3.28968e-05;1.1226789e-06;9.578725e-07;1.2759839e-06;9.463533e-07;7.463753e-07;4.0003365e-06
abouta;1.5718884e-06;2.8660099e-05;7.739731e-07;2.4386136e-07;6.989795e-07;5.791833e-07;9.911208e-07;6.323002e-06;1.0486373e-06;2.499898e-06;1.2581467e-05;1.7171619e-06;9.000315e-06;8.735406e-07;9.155731e-06;1.197305e-06;8.0763067e-07;7.0188923e-07;1.5421657e-06
phony;4.467835e-05;3.6703383e-05;1.4887711e-06;1.1942374e-06;8.992699e-07;1.8411779e-06;3.31088e-05;7.833906e-06;1.0810284e-06;1.4099178e-05;3.1899272e-06;1.7008118e-06;1.1789654e-06;1.1540033e-06;1.1009863e-06;1.4390464e-06;6.1454107e-06;3.854851e-06;1.25028055e-05
kanga;7.077183e-05;1.4567865e-06;1.1459119e-06;4.4374113e-07;5.8384825e-07;1.6304824e-06;9.658652e-07;2.7558485e-06;7.749589e-07;1.5828648e-05;1.1762403e-06;1.2101716e-06;7.9596487e-07;8.3849017e-07;7.836538e-07;1.6729808e-05;8.833661e-07;5.627766e-07;2.1107548e-06
everywhere;9.093121e-05;4.9996684e-06;0.00033351264;2.257584e-06;1.1774568e-05;8.676129e-06;5.290325e-05;7.126431e-05;3.6641813e-05;6.244991e-05;2.4846518e-05;2.1177586e-06;0.0002625504;1.5538011e-05;1.4303e-06;3.9120416e-05;3.7788614e-05;1.1356069e-06;1.1340466e-05
flyback;8.177177e-07;6.093646e-07;7.128747e-07;2.6975187e-07;6.698803e-07;5.0776157e-07;6.695925e-07;8.1347207e-07;9.0308146e-07;6.6605384e-07;1.2586548e-06;2.214698e-06;0.00011794615;7.76912e-07;8.76528e-07;1.1004296e-06;7.008303e-07;1.3141199e-05;1.64324e-06
deja;1.4664179e-06;1.2425443e-06;9.669841e-07;2.7432847e-07;6.1509024e-07;5.870168e-07;3.691397e-05;1.0501661e-06;8.6465366e-07;1.0487815e-06;1.38512e-06;1.9848526e-06;9.746702e-07;7.9396045e-07;9.148927e-05;4.9346323e-05;7.6899397e-07;6.447037e-07;1.6236249e-06
unpredictable;4.5127817e-06;1.678984e-05;1.3605497e-06;7.0775116e-07;1.4265996e-06;2.032839e-06;3.918249e-06;1.3776543e-06;1.0640753e-05;1.05642175e-05;1.9678864e-06;2.9273745e-06;1.77843e-05;1.3622486e-05;7.372285e-06;1.8547813e-05;9.997418e-07;1.4870536e-05;2.6657237e-06
lafibm;7.0580126e-07;5.7577995e-07;5.9201096e-07;1.5824266e-07;5.099822e-07;3.235267e-07;6.366433e-07;7.159571e-07;7.7398687e-07;6.512039e-07;9.927519e-07;2.789431e-06;8.046565e-07;6.305007e-07;0.00019137046;9.54633e-07;5.9552485e-07;6.533997e-07;1.314132e-06
reasonable;0.000106289735;0.0006178455;2.4101755e-05;0.00021107173;2.5354806e-05;0.0010481351;9.475063e-05;0.00044917193;3.6767672e-06;0.00020701475;3.0720486e-05;2.5514648e-05;0.0003903474;0.00030131708;0.00042730814;0.0001273159;1.4188202e-05;0.00015047599;2.9491599e-05
live;0.00667603;0.00074131635;0.003624213;3.180182e-05;3.0823721e-06;0.00018196687;0.0018865629;0.00094747887;7.964514e-06;0.0010664213;0.0002824287;1.9200734e-06;0.0006995963;6.1720825e-06;0.0005911407;0.00056142604;0.0019892228;9.708646e-07;0.00034897713
seperate;4.815867e-06;1.8561836e-06;2.512765e-06;3.4117347e-06;7.3880587e-06;6.235846e-06;4.270619e-06;3.5229976e-05;2.35625e-06;2.1101161e-05;7.091131e-05;6.448991e-06;0.00012600013;2.3912116e-06;1.4641655e-06;1.8252307e-05;3.7377101e-06;6.8295056e-05;0.00012576746
crusade;9.479185e-06;9.1777634e-05;1.1886441e-06;4.6845392e-07;8.454588e-07;5.24215e-07;8.884994e-05;3.6694677e-05;1.0858547e-06;3.1674901e-06;1.3636509e-06;1.6174422e-06;1.1048095e-06;1.7610566e-06;1.0859554e-06;1.4046161e-06;5.874193e-06;8.1062166e-07;3.0542863e-06
turkey;2.833217e-06;1.523803e-06;0.00019657638;9.8571014e-08;1.8992732e-06;2.1182603e-07;1.9507795e-06;1.7996912e-06;3.5589342e-06;2.9108855e-06;3.1719292e-06;6.0657675e-07;1.3073725e-06;1.4417615e-06;1.5717927e-06;2.083965e-06;0.003809197;7.3369745e-07;1.3454242e-06
rogoff;6.853849e-07;5.686623e-07;5.5910704e-07;1.2648805e-07;4.894419e-07;2.989577e-07;6.304822e-07;6.8757515e-07;6.593325e-07;6.0226915e-07;9.688267e-07;1.9497468e-06;7.781079e-07;6.291187e-07;0.0001550543;9.1031274e-07;5.658052e-07;5.6727924e-07;1.1805715e-06
giant;3.9488226e-05;1.6509333e-06;1.0340251e-05;1.1777299e-06;8.52267e-07;4.030068e-06;1.3264977e-06;1.0178657e-06;1.934614e-06;2.3997006e-06;0.00044440024;6.286511e-06;1.5053621e-06;1.5021199e-06;0.0016679361;4.4748404e-06;1.488793e-06;6.694447e-07;4.6534255e-06
katz;1.166157e-06;1.2083152e-06;1.5804221e-06;4.6946332e-07;1.1724574e-06;8.168814e-07;8.0580475e-07;1.1443866e-06;2.9011019e-06;2.3277093e-05;3.2745305e-05;4.3904756e-06;1.1932927e-06;8.883798e-06;1.1855692e-06;3.6006473e-05;1.5026593e-06;2.1297006e-05;2.215392e-06
nazi;0.00035018643;1.129973e-05;7.4096815e-06;4.502148e-07;1.6959638e-06;1.0066997e-06;1.2144492e-05;0.000299039;1.2883584e-06;3.440671e-05;2.5279057e-06;5.817813e-07;1.3440512e-06;2.1496753e-06;1.2352554e-06;2.184858e-06;0.0025909431;6.662443e-07;6.482953e-06
isaac;3.5178641e-06;2.4788149e-05;1.2006798e-06;3.4011573e-06;9.370602e-07;5.8802027e-07;3.4984423e-05;0.00013663337;2.1939113e-06;2.1779683e-06;8.9109024e-05;9.9280405e-05;1.1271836e-06;1.3298834e-06;1.3164808e-06;1.4305532e-06;1.3989023e-06;2.1185238e-06;9.242724e-05
newton;1.0611518e-05;0.0002429398;1.5799415e-06;7.8639204e-07;1.2413036e-06;8.156756e-07;0.0010996812;5.3787817e-06;2.7180704e-06;2.9633563e-06;6.668524e-05;1.0797447e-06;6.596704e-05;1.6961391e-06;1.1213061e-06;2.8285504e-06;2.1473465e-06;3.0114e-06;3.1592015e-06
parable;2.7641593e-06;5.188575e-06;9.135144e-07;2.1667319e-07;6.1651383e-07;2.4523953e-07;0.00022272723;2.0852349e-06;8.346254e-07;1.2230234e-06;1.2827111e-06;9.865215e-07;7.7178464e-07;2.407839e-06;7.77198e-07;1.2157261e-06;9.472933e-07;6.2338677e-07;1.3839382e-06
smooth;2.2616443e-06;1.4004836e-06;2.3725422e-06;1.7225906e-06;0.0003855544;1.0945038e-05;1.5390431e-06;1.2611815e-06;3.5163528e-06;1.5051339e-06;8.111342e-05;3.75141e-06;0.0003153354;1.7198566e-06;1.31819015e-05;7.550559e-06;1.3818889e-06;0.00013125612;2.2726422e-06
slick;1.773908e-05;1.4554889e-05;2.2088832e-06;8.437991e-06;1.0970713e-06;3.473205e-06;1.971976e-06;2.3168326e-05;2.9618188e-06;0.00024003634;4.9817854e-06;0.00010371968;9.3453265e-05;1.4808512e-06;2.0900086e-06;1.6904249e-06;1.9140102e-06;1.1173518e-06;0.000394827
caratza;8.7156235e-07;3.2888462e-07;8.8499575e-05;1.2442375e-07;7.1799496e-07;2.773802e-07;6.033357e-07;8.8744093e-07;8.587385e-07;8.812696e-07;1.2241804e-06;1.0653879e-06;6.964067e-07;7.851073e-07;6.6618094e-07;9.860933e-07;8.498296e-07;5.889563e-07;1.0261338e-06
saturate;9.820242e-07;9.91899e-07;1.1845206e-06;5.343864e-07;2.5801457e-06;6.9145847e-07;7.7215293e-07;9.006866e-07;1.6413549e-06;9.923743e-06;8.709643e-05;1.8165685e-05;6.234595e-06;1.0061538e-06;9.731346e-06;1.3018021e-05;9.353084e-07;1.0774569e-06;2.044431e-06
judaism;5.267761e-06;0.00022261696;1.0750657e-06;2.4317418e-07;9.660187e-07;2.4227654e-07;0.00016488557;1.0884193e-06;1.1075638e-06;2.0910588e-06;1.6891465e-06;9.94718e-07;8.7752244e-07;9.0584626e-07;8.959812e-07;1.2918389e-06;0.00020825287;6.387551e-07;1.4170628e-06
humble;0.00017713022;7.721353e-05;5.813472e-05;1.9912356e-06;1.1083953e-06;3.738752e-06;6.209073e-05;2.0736297e-06;1.2366495e-06;2.2168979e-06;1.602202e-05;1.7686167e-06;7.6243277e-06;1.024308e-06;2.257445e-06;1.746052e-06;2.605478e-06;4.0023983e-06;3.2078806e-06
steady;2.135441e-06;1.7466641e-06;2.6036685e-06;4.194283e-07;3.8047354e-05;2.1579608e-06;3.950242e-06;3.9940423e-06;2.7797205e-05;4.4102853e-05;2.1590386e-06;2.900292e-06;4.1140538e-05;1.5925775e-06;3.4957742e-05;2.7768188e-05;2.5625948e-06;6.7585966e-06;2.2357187e-06
message;0.00021801086;4.1806714e-05;1.1050653e-05;0.0010772642;0.0011359401;2.6812444e-05;0.0006381238;0.00022891082;0.0029520972;7.6946635e-06;1.4740631e-05;0.0016830117;3.27033e-06;0.0044527403;2.9361595e-06;5.397778e-06;9.640334e-05;0.0009202624;0.00065920944
impact;1.0673612e-05;4.060943e-06;0.00015450093;2.5753222e-06;4.534903e-05;2.7750271e-05;3.3253113e-05;0.0001622577;3.7127995e-06;0.00016528794;0.00065862626;2.4936903e-06;7.747093e-05;1.7096614e-05;0.00017599166;0.00017311801;2.138978e-05;1.9397434e-05;5.8900423e-06
defensive;5.8990777e-06;1.3852742e-06;2.1280032e-06;3.5015947e-07;8.616392e-07;1.5526794e-06;1.1334802e-06;2.502252e-05;1.0582719e-06;9.330743e-05;1.4094827e-06;2.3722862e-06;1.4300584e-06;1.1603598e-06;0.0012807874;1.7413541e-06;1.6664042e-05;6.518083e-07;4.105772e-06
moderator;4.3804e-06;4.0193736e-05;1.0182159e-06;4.527396e-07;1.0624827e-06;4.740628e-07;0.00022178734;3.1063198e-06;0.000111024;3.5928857e-05;1.8085711e-06;2.8590136e-06;1.0088274e-06;1.506405e-06;1.0068063e-06;1.9291842e-06;1.1787705e-06;1.95526e-06;3.9488323e-06
sedan;7.6090754e-07;5.3098506e-07;7.105046e-07;1.9017172e-07;6.0592157e-07;3.7292637e-07;6.374483e-07;8.1703917e-07;8.8116184e-07;6.3694375e-07;1.1567648e-06;2.4984322e-06;0.00034531625;6.507148e-07;8.3299943e-07;1.0035936e-06;7.0761337e-07;6.541554e-07;1.3439877e-06
affect;0.00022118939;0.00017646732;3.9566097e-05;9.970565e-06;8.5500564e-05;0.00014127206;1.798386e-05;3.1840536e-05;5.1590787e-06;0.00048801117;0.00022271213;2.961867e-06;0.00014549644;0.00018872312;7.532696e-05;0.00065049244;2.8778704e-05;0.00013687156;9.400411e-06
buick;7.408319e-07;5.6842646e-07;7.2791505e-07;1.7055405e-07;6.927626e-07;3.1322136e-07;6.752485e-07;9.003439e-07;1.3052892e-05;8.029639e-07;1.3592221e-06;2.5037057e-06;0.0003615844;7.889938e-07;8.8824845e-07;1.1386998e-06;7.7287e-07;8.1608164e-07;1.6513778e-06
cord;2.1338471e-06;9.579742e-07;4.6104764e-05;8.339824e-07;1.2250672e-06;1.2763286e-06;3.582246e-05;1.2860353e-06;1.7959148e-06;1.37827e-06;2.4276576e-06;3.775014e-06;8.8764886e-05;1.194297e-06;2.044165e-06;3.2324367e-06;2.4900962e-06;0.00025782926;1.7844944e-06
stacker;6.5498875e-07;5.8935495e-07;5.677086e-07;2.7962392e-07;1.225017e-06;3.7211885e-07;6.6002167e-07;6.603007e-07;9.0949453e-07;5.844674e-07;1.0284623e-06;4.1281296e-06;8.764611e-07;8.224363e-07;7.6795e-07;1.1098857e-06;5.617518e-07;0.00045055914;1.0081413e-06
bowl;2.8091376e-06;6.6826556e-07;4.165838e-05;8.2166997e-07;7.0236194e-07;1.3369344e-06;9.185761e-07;1.2372365e-06;1.3048386e-06;1.3109106e-06;1.6856177e-06;3.131815e-06;2.0842222e-06;1.0366925e-06;3.5895246e-05;5.0211922e-05;6.050334e-06;9.098016e-07;0.00013221636
shred;0.00012772868;1.8429353e-06;2.885904e-06;6.5656724e-07;8.0290624e-07;1.9184554e-06;3.1541463e-06;0.00017816763;1.2338869e-06;6.8638847e-06;2.0267769e-06;1.3403812e-06;6.2812824e-06;1.7158691e-06;1.0593142e-06;1.8179736e-06;2.651796e-06;6.454112e-07;3.685504e-06
parametric;6.2977824e-07;6.34232e-07;6.7740075e-07;1.0798345e-07;9.086163e-07;1.2465955e-07;7.050703e-07;7.6781254e-07;0.00014843601;7.7765094e-07;1.5704403e-06;4.6577247e-06;3.820522e-06;7.5697045e-07;8.5823115e-07;1.2046672e-06;7.218362e-07;7.79565e-07;1.6380392e-06
everybody;0.0006843031;2.001324e-05;0.00016752182;0.00036835286;4.0331815e-06;0.00015327071;1.5890528e-05;0.0002639093;3.3943368e-06;0.00020666186;2.5701755e-05;0.0006402199;4.459358e-05;8.173656e-05;0.00030347548;2.7625501e-05;0.00023747186;1.7671311e-05;0.0003268076
britain;2.5090132e-05;5.225934e-05;3.917664e-06;7.5643464e-07;1.3273842e-06;2.0728914e-06;6.314621e-06;9.756863e-05;1.071993e-05;0.00019038546;2.8458395e-05;2.2433615e-06;2.2095549e-06;2.098675e-06;4.749281e-05;3.0305238e-05;0.00031236076;6.720411e-07;2.58054e-05
couldn;0.0004933866;0.00025611115;0.0028092042;0.0012977308;2.5180932e-05;0.0006058145;8.2635794e-05;0.00035618397;6.8184254e-06;6.9229915e-05;0.0002148302;8.3146326e-05;0.00012557356;9.9442696e-05;0.0003320437;0.00028038686;4.620408e-05;0.00022349914;0.00050841505
kill;0.0020478389;0.0012347904;0.0032465896;5.514077e-06;6.5233226e-06;1.9065481e-05;0.00014442758;0.00374772;1.3748716e-05;3.773526e-05;1.7334974e-05;1.0012556e-06;0.00020479446;1.3690379e-05;4.567045e-06;7.027258e-05;0.0045654904;7.862406e-07;0.00010404304
wilbur;1.7249943e-06;1.107125e-06;1.3201937e-06;4.2767957e-07;1.0123383e-06;3.1368108e-07;6.2760537e-06;9.263283e-07;2.4428959e-05;1.0795276e-06;7.6712975e-05;1.0603957e-05;1.2828708e-06;1.0726754e-06;1.1759034e-06;1.6520287e-06;9.147335e-07;1.0184846e-06;2.295367e-06
martz;4.4669596e-05;1.3179207e-06;1.1448076e-06;7.2690614e-07;3.75479e-05;1.9892282e-06;1.3206735e-06;1.1064728e-06;1.1185875e-06;9.756682e-07;1.121731e-06;2.0875918e-06;3.6993006e-06;8.6936524e-07;8.9845236e-07;1.1959196e-06;1.0752815e-06;4.124147e-05;1.5893236e-06
irvinehome;1.1464997e-06;9.038995e-07;1.1455644e-06;1.0378915e-07;6.9888813e-07;1.3910902e-07;8.5966474e-07;9.0475606e-07;8.559226e-07;1.2852784e-06;1.2356752e-06;1.4559903e-06;7.380226e-07;7.50388e-07;8.0008067e-07;1.0721616e-06;0.00019792805;5.330737e-07;1.1768069e-06
suppress;1.2572067e-05;1.3124203e-05;4.7748927e-05;8.1931154e-07;2.718301e-06;2.6019354e-06;1.5813752e-05;5.1348607e-06;1.8149508e-06;7.592478e-05;4.9499115e-05;1.2817078e-06;4.8717434e-06;1.8581486e-05;1.3470154e-06;0.0002254115;0.000109592715;9.142418e-07;6.559441e-06
thirst;1.4453252e-06;1.0163814e-06;8.5134525e-07;1.7447627e-07;6.4125453e-07;2.7086864e-07;3.8251186e-05;1.1653088e-05;8.123777e-07;9.2372557e-07;1.1853888e-06;1.2140337e-06;7.5382434e-07;8.2344553e-07;7.5860436e-07;2.8672483e-05;7.856169e-07;6.0487594e-07;1.108597e-06
comuucp;7.498277e-07;5.910914e-07;6.3008656e-07;1.477983e-07;5.3358184e-07;3.6690142e-07;6.568406e-07;7.113455e-07;8.9279007e-07;6.760847e-07;1.1141433e-06;2.196357e-06;1.338335e-06;6.8344985e-07;8.747094e-05;4.754561e-06;6.197329e-07;5.774806e-07;1.2316729e-06
trentu;1.4049136e-06;8.5456986e-07;7.659284e-07;1.7062815e-06;7.745577e-06;4.3764143e-07;7.951775e-07;9.465869e-07;5.9764e-06;9.01764e-07;1.194261e-06;0.00022536266;1.0323228e-06;8.113149e-07;1.1220088e-06;2.0547423e-06;7.1900075e-07;2.0438498e-05;3.4941004e-06
dose;9.2272785e-07;8.693736e-07;1.3505078e-06;4.6581746e-07;1.7246833e-06;4.821435e-07;1.0146865e-06;7.2063135e-06;1.2029614e-06;1.0991922e-06;1.776107e-06;1.6755126e-05;4.352592e-06;9.896785e-07;1.1053377e-06;0.00094037846;8.7355596e-07;8.6909137e-07;1.7150778e-06
further;1.2485002e-05;0.00016133641;0.00041242287;2.1319124e-06;0.00034981608;6.0514585e-06;0.00015327448;4.6909576e-05;0.00047518712;5.9552625e-05;0.00015751968;3.3885283e-06;4.920991e-05;0.00040686826;2.0677896e-06;0.00052747683;0.00016594848;2.2886243e-06;9.076101e-06
donation;1.466871e-06;1.7281201e-06;1.8174576e-06;2.8932644e-07;3.4434618e-06;5.0766084e-07;1.1993592e-06;1.1588295e-06;0.00026968325;3.9833994e-05;2.5356889e-05;5.5388446e-06;1.5659664e-06;1.3538813e-06;1.1744789e-06;7.033936e-05;5.1408592e-06;1.1598183e-06;5.4291686e-06
quarrel;2.232511e-06;1.2974796e-06;2.8574768e-06;2.1450144e-07;7.2311025e-07;3.2379432e-07;2.2642758e-05;9.621273e-06;9.694324e-07;2.5449385e-06;1.3044152e-06;1.0902295e-06;8.854531e-07;1.2151204e-05;9.712057e-07;1.1763225e-06;8.426575e-06;6.513199e-07;1.6347371e-06
mentally;0.0001234039;1.4732413e-05;2.6262664e-05;1.4294103e-06;7.847544e-07;3.0499853e-06;1.6217475e-06;2.2908247e-05;1.0898978e-06;4.082538e-06;1.4563882e-06;2.6598082e-06;8.5593257e-07;1.968511e-06;1.8838288e-06;6.075336e-06;1.1845052e-06;6.997385e-07;1.548121e-05
forfeit;1.5752747e-05;1.5285989e-06;1.2055654e-06;4.1613967e-07;7.457214e-07;1.3327881e-06;9.695021e-07;1.8453871e-06;1.8993929e-06;3.1119034e-05;1.3554177e-06;1.3539159e-06;5.312544e-05;2.6942213e-05;8.263184e-07;1.3632637e-06;9.1205584e-07;6.93343e-07;2.4202002e-06
mouth;0.00032409444;0.00019252449;0.0001684947;6.274632e-06;2.4003684e-06;4.4466982e-05;0.00015775606;9.3188886e-05;2.1250132e-06;1.0704246e-05;3.25495e-06;1.8748242e-06;6.677957e-05;6.239509e-06;0.00010303578;0.0003910643;4.0905474e-05;1.1527615e-05;1.0212684e-05
candy;3.309304e-05;3.3650754e-06;2.034482e-06;7.850732e-07;7.775543e-07;2.8814234e-06;4.684182e-06;5.5376768e-06;1.1447701e-06;1.7763003e-05;2.2621038e-05;2.1176897e-06;1.4136297e-06;1.1660928e-06;1.2028395e-05;9.95909e-05;1.1827522e-06;7.210891e-07;3.1316313e-06
byte;6.5457164e-07;1.3509394e-06;1.892918e-06;6.068045e-07;0.0017874415;9.647188e-07;1.1592527e-06;1.3815262e-06;7.632336e-06;1.850139e-06;2.9470507e-06;4.748626e-06;1.7982768e-06;0.00039700032;8.133663e-07;2.0622294e-06;1.6891839e-06;0.0008716127;9.666857e-07
flight;3.0075282e-06;0.00013501487;3.0753206e-05;2.8610353e-07;2.6117275e-06;7.141715e-07;2.2595602e-06;1.9803344e-06;0.0002858269;4.8013767e-06;0.0034424218;1.5716547e-06;1.6145219e-06;1.8459641e-06;1.7644692e-06;4.501403e-06;5.012159e-05;1.2362061e-06;2.8687273e-06
ignore;0.0008931176;0.00056797976;4.624616e-05;2.7102546e-05;0.0001636106;0.0003797526;0.0001987662;0.00066403096;4.785027e-06;0.0003299854;0.00029470553;2.2272284e-06;7.049357e-05;0.00013713575;0.000201741;0.00013539099;0.0001040058;5.8302953e-06;4.322816e-05
cbnewse;1.5879114e-05;1.4238316e-06;1.53558e-06;9.5358564e-07;7.540449e-07;1.3815086e-06;1.1745328e-06;3.4454333e-05;1.0739402e-06;2.6331474e-05;1.2553247e-06;3.4206037e-06;2.2013164e-06;1.1884117e-06;1.3163993e-06;1.6244276e-06;9.955974e-07;8.379312e-06;1.6060021e-05
providence;1.2897709e-06;1.0186277e-06;7.584185e-07;2.5832588e-07;6.346698e-07;4.6103827e-07;1.6971035e-05;8.583836e-07;8.3942524e-07;7.9290857e-07;6.5294885e-06;2.0927746e-06;8.369562e-07;7.4386287e-07;8.862081e-05;1.0939818e-06;7.680485e-07;1.3858404e-06;1.524568e-06
celebrate;3.431035e-06;1.9763645e-06;2.9031995e-05;4.939448e-07;1.0583344e-06;4.6686583e-07;0.00029026082;5.7576144e-06;1.5610442e-06;2.3687924e-05;2.5011737e-05;1.625198e-06;1.1627479e-06;1.2536864e-06;1.0577091e-06;2.3172122e-06;5.4996635e-05;6.900184e-07;9.957981e-06
youwould;5.953101e-05;3.4327088e-06;2.4640133e-06;2.9811294e-05;2.4701178e-06;0.0002529255;2.0693831e-05;2.5143022e-06;5.3591293e-06;2.323956e-06;2.1319606e-06;1.883568e-05;3.9109386e-06;1.669662e-05;3.842214e-05;4.115638e-05;7.9338326e-07;9.6975655e-06;8.542332e-06
commerical;6.4233853e-07;7.225701e-07;7.6199336e-07;5.719989e-07;5.490653e-06;2.2022284e-07;7.482821e-07;7.4421285e-07;1.6931293e-05;9.14555e-07;4.1889012e-05;9.306242e-05;9.711603e-07;8.6285894e-07;2.709435e-06;1.2500732e-06;7.915936e-07;1.0603641e-06;1.8882813e-06
religious;0.00018126582;0.0027632986;5.3858685e-06;2.0543541e-06;1.513505e-06;1.2488355e-06;0.0007725445;0.0007815427;2.2911577e-06;1.317938e-05;2.983098e-06;8.9689587e-07;1.2410234e-06;2.2093445e-06;1.5303433e-06;2.3780797e-06;0.0011046876;6.3559474e-07;0.00030252535
mathematic;2.728204e-06;0.00017972915;1.0877881e-06;4.282985e-06;2.8687555e-06;1.179341e-06;1.5749365e-06;1.1206072e-06;0.00018785558;2.7624837e-06;0.00015811613;0.00013578987;1.3805195e-06;0.00010718156;9.619417e-06;2.630179e-06;1.8038239e-06;1.2176355e-05;7.168003e-05
fulfill;2.679409e-06;8.427689e-06;2.2582028e-06;2.6161433e-07;9.159261e-07;3.9516536e-07;0.000124789;3.802904e-05;1.6153526e-05;2.9631741e-05;1.2348919e-05;1.1421041e-06;9.825123e-07;7.569856e-05;9.544485e-07;1.8652719e-06;3.5172693e-06;7.1551233e-07;2.3235052e-06
thatha;3.7969116e-06;1.0199415e-05;2.509647e-06;1.2218072e-06;2.9701177e-06;2.5435772e-06;1.8754525e-05;4.8355185e-05;1.2704725e-06;1.8880894e-06;7.745363e-06;3.6913975e-06;3.1465548e-05;4.9367404e-06;9.373885e-06;1.7438953e-06;1.0387058e-06;7.910568e-06;3.709804e-06
